64,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,4,24
0,82,4,4,0,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0
0,4,81,6,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,1
0,4,7,75,3,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0
0,1,1,8,82,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0
0,4,4,1,2,86,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,4,1,83,4,0,0,0,1,4,0,0,0,0,0,0,1
0,1,1,0,0,2,2,87,2,0,1,0,2,0,1,0,1,0,0,0
1,1,0,0,0,0,1,6,84,1,0,0,0,0,3,0,1,0,1,1
0,0,0,0,0,0,0,0,0,93,4,0,0,0,1,0,0,1,1,0
0,0,0,0,0,1,0,0,0,0,98,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,0,1,0,0,89,3,1,1,0,1,0,0,0
1,2,1,8,1,0,9,1,0,0,0,1,75,0,0,0,0,1,0,0
2,1,0,0,1,1,0,0,0,0,0,0,1,92,1,0,1,0,0,0
1,1,0,0,0,0,1,0,0,1,0,1,1,1,91,0,1,0,1,0
5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,0,1,1,4
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,83,1,5,6
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,89,7,1
0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,7,7,67,14
25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,0,16,47
