61,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,2,24
0,78,3,5,2,6,0,0,0,0,0,0,1,2,3,0,0,0,0,0
0,4,77,9,4,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,14,72,4,0,3,0,0,0,0,0,5,0,0,0,0,1,0,0
0,1,3,13,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,4,5,1,2,83,0,0,1,0,0,2,1,0,0,0,0,0,1,0
0,0,0,2,2,0,76,6,1,0,0,2,9,1,0,0,0,0,0,0
0,1,1,0,0,0,1,85,7,0,0,0,4,0,0,0,0,0,1,0
1,0,0,1,0,0,0,4,88,0,1,1,1,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,1,96,1,1,0,0,0,0,1,0,0,0
0,0,0,0,1,1,0,0,0,2,95,0,1,0,0,0,0,0,0,0
1,1,1,0,0,0,1,0,0,0,0,80,3,3,2,0,3,1,4,0
0,0,0,7,4,0,5,2,0,0,0,1,73,2,2,0,1,1,0,2
1,0,0,0,1,0,0,0,0,0,0,0,2,92,1,3,0,0,0,0
2,4,1,0,1,0,0,0,0,0,0,0,1,3,80,1,1,1,3,2
14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,0,1,4,8
1,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,73,2,10,8
4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,84,3,4
2,0,0,0,0,0,0,0,4,1,0,1,1,3,0,1,16,8,54,9
21,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11,12,1,7,45
